shipment_id,ontime_status,infull_status,otif_status
SH-2026-019466,Ontime,Short,Not OTIF
SH-2026-019467,Ontime,Infull,OTIF
SH-2026-019468,Ontime,Infull,OTIF
SH-2026-019469,Ontime,Infull,OTIF
SH-2026-019470,Ontime,Infull,OTIF
SH-2026-019471,Ontime,Infull,OTIF
SH-2026-019472,Ontime,Infull,OTIF
SH-2026-019473,Ontime,Infull,OTIF
SH-2026-019474,Ontime,Short,Not OTIF
SH-2026-019475,Ontime,Infull,OTIF
SH-2026-019476,Ontime,Infull,OTIF
SH-2026-019477,Ontime,Infull,OTIF
SH-2026-019478,Ontime,Infull,OTIF
SH-2026-019479,Ontime,Infull,OTIF
SH-2026-019480,Ontime,Infull,OTIF
SH-2026-019481,Ontime,Infull,OTIF
SH-2026-019482,Ontime,Infull,OTIF
SH-2026-019483,Ontime,Infull,OTIF
SH-2026-019484,Ontime,Infull,OTIF
SH-2026-019485,Ontime,Infull,OTIF
SH-2026-019486,Ontime,Infull,OTIF
SH-2026-019487,Ontime,Infull,OTIF
SH-2026-019488,Ontime,Infull,OTIF
SH-2026-019489,Ontime,Infull,OTIF
SH-2026-019490,Ontime,Infull,OTIF
SH-2026-019491,Ontime,Infull,OTIF
SH-2026-019492,Ontime,Infull,OTIF
SH-2026-019493,Ontime,Infull,OTIF
SH-2026-019494,Ontime,Infull,OTIF
SH-2026-019495,Ontime,Infull,OTIF
SH-2026-019496,Ontime,Infull,OTIF
SH-2026-019497,Ontime,Infull,OTIF
SH-2026-019498,Ontime,Infull,OTIF
SH-2026-019499,Ontime,Infull,OTIF
SH-2026-019500,Ontime,Short,Not OTIF
SH-2026-019501,Ontime,Infull,OTIF
SH-2026-019502,Ontime,Infull,OTIF
SH-2026-019503,Ontime,Infull,OTIF
SH-2026-019504,Ontime,Infull,OTIF
SH-2026-019505,Ontime,Infull,OTIF
SH-2026-019506,Ontime,Infull,OTIF
SH-2026-019507,Ontime,Infull,OTIF
SH-2026-019508,Ontime,Infull,OTIF
SH-2026-019509,Ontime,Short,Not OTIF
SH-2026-019510,Ontime,Infull,OTIF
SH-2026-019511,Ontime,Infull,OTIF
SH-2026-019512,Ontime,Infull,OTIF
SH-2026-019513,Ontime,Infull,OTIF
SH-2026-019514,Ontime,Infull,OTIF
SH-2026-019515,Ontime,Infull,OTIF
SH-2026-019516,Ontime,Infull,OTIF
SH-2026-019517,Ontime,Infull,OTIF
SH-2026-019518,Ontime,Infull,OTIF
SH-2026-019519,Ontime,Infull,OTIF
SH-2026-019520,Ontime,Infull,OTIF
SH-2026-019521,Ontime,Infull,OTIF
SH-2026-019522,Ontime,Infull,OTIF
SH-2026-019523,Ontime,Infull,OTIF
SH-2026-019524,Ontime,Infull,OTIF
SH-2026-019525,Ontime,Infull,OTIF
SH-2026-019526,Ontime,Infull,OTIF
SH-2026-019527,Ontime,Infull,OTIF
SH-2026-019528,Ontime,Infull,OTIF
SH-2026-019529,Ontime,Infull,OTIF
SH-2026-019530,Ontime,Infull,OTIF
SH-2026-019531,Ontime,Infull,OTIF
SH-2026-019532,Ontime,Infull,OTIF
SH-2026-019533,Ontime,Infull,OTIF
SH-2026-019534,Ontime,Infull,OTIF
SH-2026-019535,Ontime,Infull,OTIF
SH-2026-019536,Ontime,Infull,OTIF
SH-2026-019537,Ontime,Infull,OTIF
SH-2026-019538,Ontime,Infull,OTIF
SH-2026-019539,Ontime,Infull,OTIF
SH-2026-019540,Ontime,Infull,OTIF
SH-2026-019541,Ontime,Infull,OTIF
SH-2026-019542,Ontime,Infull,OTIF
SH-2026-019543,Ontime,Infull,OTIF
SH-2026-019544,Ontime,Infull,OTIF
SH-2026-019545,Ontime,Infull,OTIF
SH-2026-019546,Ontime,Infull,OTIF
SH-2026-019547,Ontime,Infull,OTIF
SH-2026-019548,Ontime,Infull,OTIF
SH-2026-019549,Ontime,Short,Not OTIF
SH-2026-019550,Ontime,Infull,OTIF
SH-2026-019551,Ontime,Infull,OTIF
SH-2026-019552,Ontime,Infull,OTIF
SH-2026-019553,Ontime,Infull,OTIF
SH-2026-019554,Late,Infull,Not OTIF
SH-2026-019555,Ontime,Infull,OTIF
SH-2026-019556,Ontime,Infull,OTIF
SH-2026-019557,Late,Infull,Not OTIF
SH-2026-019558,Ontime,Infull,Not OTIF
SH-2026-019559,Ontime,Infull,Not OTIF
SH-2026-019560,Ontime,Infull,OTIF
SH-2026-019561,Ontime,Infull,OTIF
SH-2026-019562,Late,Infull,Not OTIF
SH-2026-019563,Ontime,Infull,OTIF
SH-2026-019564,Ontime,Infull,OTIF
SH-2026-019565,Ontime,Infull,OTIF
SH-2026-019566,Ontime,Infull,OTIF
SH-2026-019567,Late,Infull,Not OTIF
SH-2026-019568,Ontime,Infull,OTIF
SH-2026-019569,Ontime,Infull,OTIF
SH-2026-019570,Ontime,Infull,OTIF
SH-2026-019571,Ontime,Infull,OTIF
SH-2026-019572,Late,Infull,Not OTIF
SH-2026-019573,Ontime,Infull,OTIF
SH-2026-019574,Ontime,Infull,OTIF
SH-2026-019575,Ontime,Infull,OTIF
SH-2026-019576,Ontime,Infull,OTIF
SH-2026-019577,Ontime,Infull,OTIF
SH-2026-019578,Ontime,Infull,OTIF
SH-2026-019579,Ontime,Infull,OTIF
SH-2026-019580,Ontime,Infull,OTIF
SH-2026-019581,Ontime,Infull,Not OTIF
SH-2026-019582,Ontime,Infull,OTIF
SH-2026-019583,Late,Infull,Not OTIF
SH-2026-019584,Ontime,Infull,Not OTIF
SH-2026-019585,Ontime,Infull,OTIF
SH-2026-019586,Ontime,Infull,OTIF
SH-2026-019587,Ontime,Infull,OTIF
SH-2026-019588,Ontime,Infull,OTIF
SH-2026-019589,Ontime,Short,Not OTIF
SH-2026-019590,Ontime,Infull,OTIF
SH-2026-019591,Late,Infull,Not OTIF
SH-2026-019592,Ontime,Infull,OTIF
SH-2026-019593,Ontime,Infull,OTIF
SH-2026-019594,Ontime,Infull,OTIF
SH-2026-019595,Ontime,Infull,OTIF
SH-2026-019596,Ontime,Infull,OTIF
SH-2026-019597,Ontime,Infull,Not OTIF
SH-2026-019598,Ontime,Infull,OTIF
SH-2026-019599,Ontime,Infull,OTIF
SH-2026-019600,Ontime,Infull,OTIF
SH-2026-019601,Ontime,Infull,OTIF
SH-2026-019602,Ontime,Infull,OTIF
SH-2026-019603,Ontime,Short,Not OTIF
SH-2026-019604,Ontime,Infull,OTIF
SH-2026-019605,Ontime,Infull,Not OTIF
SH-2026-019606,Ontime,Infull,OTIF
SH-2026-019607,Ontime,Infull,OTIF
SH-2026-019608,Ontime,Infull,OTIF
SH-2026-019609,Ontime,Infull,OTIF
SH-2026-019610,Ontime,Infull,OTIF
SH-2026-019611,Ontime,Infull,OTIF
SH-2026-019612,Ontime,Infull,OTIF
SH-2026-019613,Ontime,Infull,OTIF
SH-2026-019614,Ontime,Infull,OTIF
SH-2026-019615,Ontime,Infull,OTIF
SH-2026-019616,Ontime,Infull,OTIF
SH-2026-019617,Ontime,Infull,OTIF
SH-2026-019618,Ontime,Infull,OTIF
SH-2026-019619,Ontime,Infull,OTIF
SH-2026-019620,Ontime,Infull,OTIF
SH-2026-019621,Ontime,Infull,OTIF
SH-2026-019622,Ontime,Infull,OTIF
SH-2026-019623,Ontime,Infull,OTIF
SH-2026-019624,Ontime,Infull,OTIF
SH-2026-019625,Ontime,Short,Not OTIF
SH-2026-019626,Ontime,Infull,OTIF
SH-2026-019627,Ontime,Infull,OTIF
SH-2026-019628,Ontime,Infull,OTIF
SH-2026-019629,Ontime,Short,Not OTIF
SH-2026-019630,Ontime,Infull,OTIF
SH-2026-019631,Ontime,Infull,OTIF
SH-2026-019632,Ontime,Infull,OTIF
SH-2026-019633,Ontime,Infull,OTIF
SH-2026-019634,Ontime,Infull,OTIF
SH-2026-019635,Ontime,Infull,OTIF
SH-2026-019636,Ontime,Infull,OTIF
SH-2026-019637,Ontime,Infull,OTIF
SH-2026-019638,Ontime,Infull,OTIF
SH-2026-019639,Ontime,Infull,OTIF
SH-2026-019640,Ontime,Infull,OTIF
SH-2026-019641,Ontime,Infull,OTIF
SH-2026-019642,Ontime,Infull,OTIF
SH-2026-019643,Ontime,Infull,OTIF
SH-2026-019644,Ontime,Infull,OTIF
SH-2026-019645,Ontime,Infull,OTIF
SH-2026-019646,Ontime,Infull,OTIF
SH-2026-019647,Ontime,Infull,OTIF
SH-2026-019648,Ontime,Infull,OTIF
SH-2026-019649,Ontime,Infull,OTIF
SH-2026-019650,Ontime,Infull,OTIF
SH-2026-019651,Ontime,Infull,OTIF
SH-2026-019652,Ontime,Infull,OTIF
SH-2026-019653,Ontime,Infull,OTIF
SH-2026-019654,Ontime,Short,Not OTIF
SH-2026-019655,Ontime,Infull,OTIF
SH-2026-019656,Ontime,Infull,OTIF
SH-2026-019657,Ontime,Infull,OTIF
SH-2026-019658,Ontime,Infull,OTIF
SH-2026-019659,Ontime,Infull,OTIF
SH-2026-019660,Ontime,Infull,OTIF
SH-2026-019661,Ontime,Short,Not OTIF
SH-2026-019662,Ontime,Short,Not OTIF
SH-2026-019663,Ontime,Infull,OTIF
SH-2026-019664,Ontime,Infull,OTIF
SH-2026-019665,Ontime,Infull,OTIF
SH-2026-019666,Ontime,Infull,OTIF
SH-2026-019667,Ontime,Infull,OTIF
SH-2026-019668,Ontime,Infull,OTIF
SH-2026-019669,Ontime,Short,Not OTIF
SH-2026-019670,Ontime,Infull,OTIF
SH-2026-019671,Ontime,Infull,OTIF
SH-2026-019672,Ontime,Infull,OTIF
SH-2026-019673,Ontime,Short,Not OTIF
SH-2026-019674,Ontime,Short,Not OTIF
SH-2026-019675,Ontime,Infull,OTIF
SH-2026-019676,Ontime,Short,Not OTIF
SH-2026-019677,Ontime,Short,Not OTIF
SH-2026-019678,Ontime,Infull,OTIF
SH-2026-019679,Ontime,Infull,OTIF
SH-2026-019680,Ontime,Infull,OTIF
SH-2026-019681,Ontime,Infull,OTIF
SH-2026-019682,Ontime,Infull,OTIF
SH-2026-019683,Ontime,Infull,OTIF
SH-2026-019684,Ontime,Infull,OTIF
SH-2026-019685,Ontime,Infull,OTIF
SH-2026-019686,Ontime,Infull,OTIF
SH-2026-019687,Ontime,Infull,OTIF
SH-2026-019688,Ontime,Infull,OTIF
SH-2026-019689,Ontime,Infull,OTIF
SH-2026-019690,Ontime,Infull,OTIF
SH-2026-019691,Ontime,Infull,OTIF
SH-2026-019692,Ontime,Infull,OTIF
SH-2026-019693,Ontime,Infull,OTIF
SH-2026-019694,Ontime,Infull,OTIF
SH-2026-019695,Ontime,Infull,OTIF
SH-2026-019696,Ontime,Infull,OTIF
SH-2026-019697,Ontime,Infull,OTIF
SH-2026-019698,Ontime,Infull,OTIF
SH-2026-019699,Ontime,Infull,OTIF
SH-2026-019700,Ontime,Infull,OTIF
SH-2026-019701,Ontime,Infull,OTIF
SH-2026-019702,Ontime,Infull,OTIF
SH-2026-019703,Ontime,Short,Not OTIF
SH-2026-019704,Ontime,Infull,OTIF
SH-2026-019705,Ontime,Infull,OTIF
SH-2026-019706,Ontime,Infull,OTIF
SH-2026-019707,Ontime,Infull,OTIF
SH-2026-019708,Ontime,Short,Not OTIF
SH-2026-019709,Ontime,Infull,OTIF
SH-2026-019710,Ontime,Infull,OTIF
SH-2026-019711,Ontime,Infull,OTIF
SH-2026-019712,Ontime,Short,Not OTIF
SH-2026-019713,Ontime,Infull,OTIF
SH-2026-019714,Ontime,Infull,OTIF
SH-2026-019715,Ontime,Infull,OTIF
SH-2026-019716,Ontime,Short,Not OTIF
SH-2026-019717,Ontime,Infull,OTIF
SH-2026-019718,Ontime,Infull,OTIF
SH-2026-019719,Ontime,Infull,OTIF
SH-2026-019720,Ontime,Infull,OTIF
SH-2026-019721,Ontime,Infull,OTIF
SH-2026-019722,Ontime,Infull,OTIF
SH-2026-019723,Ontime,Infull,OTIF
SH-2026-019724,Late,Infull,Not OTIF
SH-2026-019725,Ontime,Infull,OTIF
SH-2026-019726,Ontime,Infull,Not OTIF
SH-2026-019727,Late,Infull,Not OTIF
SH-2026-019728,Ontime,Infull,Not OTIF
SH-2026-019729,Ontime,Infull,OTIF
SH-2026-019730,Ontime,Infull,OTIF
SH-2026-019731,Ontime,Infull,OTIF
SH-2026-019732,Late,Infull,Not OTIF
SH-2026-019733,Ontime,Infull,Not OTIF
SH-2026-019734,Ontime,Infull,OTIF
SH-2026-019735,Ontime,Infull,OTIF
SH-2026-019736,Ontime,Infull,OTIF
SH-2026-019737,Late,Infull,Not OTIF
SH-2026-019738,Ontime,Infull,Not OTIF
SH-2026-019739,Late,Infull,Not OTIF
SH-2026-019740,Late,Infull,Not OTIF
SH-2026-019741,Ontime,Infull,OTIF
SH-2026-019742,Ontime,Infull,OTIF
SH-2026-019743,Ontime,Infull,OTIF
SH-2026-019744,Ontime,Infull,Not OTIF
SH-2026-019745,Late,Infull,Not OTIF
SH-2026-019746,Ontime,Short,Not OTIF
SH-2026-019747,Ontime,Infull,OTIF
SH-2026-019748,Late,Infull,Not OTIF
SH-2026-019749,Ontime,Infull,OTIF
SH-2026-019750,Ontime,Infull,OTIF
SH-2026-019751,Ontime,Infull,OTIF
SH-2026-019752,Ontime,Infull,OTIF
SH-2026-019753,Ontime,Infull,OTIF
SH-2026-019754,Ontime,Infull,Not OTIF
SH-2026-019755,Ontime,Short,Not OTIF
SH-2026-019756,Late,Infull,Not OTIF
SH-2026-019757,Late,Infull,Not OTIF
SH-2026-019758,Ontime,Infull,OTIF
SH-2026-019759,Ontime,Infull,OTIF
SH-2026-019760,Ontime,Infull,Not OTIF
SH-2026-019761,Late,Infull,Not OTIF
SH-2026-019762,Ontime,Infull,OTIF
SH-2026-019763,Ontime,Short,Not OTIF
SH-2026-019764,Ontime,Infull,OTIF
SH-2026-019765,Ontime,Infull,OTIF
SH-2026-019766,Ontime,Infull,OTIF
SH-2026-019767,Ontime,Infull,Not OTIF
SH-2026-019768,Ontime,Infull,Not OTIF
SH-2026-019769,Ontime,Infull,OTIF
SH-2026-019770,Ontime,Infull,OTIF
SH-2026-019771,Ontime,Infull,Not OTIF
SH-2026-019772,Ontime,Infull,Not OTIF
SH-2026-019773,Late,Infull,Not OTIF
SH-2026-019774,Ontime,Short,Not OTIF
SH-2026-019775,Ontime,Infull,OTIF
SH-2026-019776,Ontime,Infull,OTIF
SH-2026-019777,Ontime,Infull,OTIF
SH-2026-019778,Ontime,Infull,Not OTIF
SH-2026-019779,Ontime,Infull,OTIF
SH-2026-019780,Ontime,Infull,OTIF
SH-2026-019781,Ontime,Infull,OTIF
SH-2026-019782,Late,Infull,Not OTIF
SH-2026-019783,Ontime,Infull,OTIF
SH-2026-019784,Ontime,Infull,OTIF
SH-2026-019785,Ontime,Infull,OTIF
SH-2026-019786,Ontime,Infull,OTIF
SH-2026-019787,Ontime,Infull,OTIF
SH-2026-019788,Ontime,Infull,OTIF
SH-2026-019789,Ontime,Infull,OTIF
SH-2026-019790,Ontime,Infull,OTIF
SH-2026-019791,Ontime,Infull,OTIF
SH-2026-019792,Ontime,Infull,OTIF
SH-2026-019793,Ontime,Infull,OTIF
SH-2026-019794,Ontime,Infull,OTIF
SH-2026-019795,Ontime,Infull,Not OTIF
SH-2026-019796,Ontime,Infull,OTIF
SH-2026-019797,Ontime,Infull,OTIF
SH-2026-019798,Late,Infull,Not OTIF
SH-2026-019799,Ontime,Infull,OTIF
SH-2026-019800,Ontime,Infull,OTIF
SH-2026-019801,Ontime,Infull,Not OTIF
SH-2026-019802,Ontime,Infull,OTIF
SH-2026-019803,Ontime,Infull,OTIF
SH-2026-019804,Ontime,Infull,OTIF
SH-2026-019805,Late,Infull,Not OTIF
SH-2026-019806,Ontime,Infull,OTIF
SH-2026-019807,Late,Infull,Not OTIF
SH-2026-019808,Ontime,Infull,OTIF
SH-2026-019809,Ontime,Infull,OTIF
SH-2026-019810,Late,Infull,Not OTIF
SH-2026-019811,Late,Infull,Not OTIF
SH-2026-019812,Ontime,Infull,Not OTIF
SH-2026-019813,Ontime,Infull,OTIF
SH-2026-019814,Late,Infull,Not OTIF
SH-2026-019815,Late,Infull,Not OTIF
SH-2026-019816,Ontime,Infull,OTIF
SH-2026-019817,Ontime,Infull,OTIF
SH-2026-019818,Ontime,Infull,OTIF
SH-2026-019819,Ontime,Infull,OTIF
SH-2026-019820,Ontime,Infull,OTIF
SH-2026-019821,Ontime,Infull,OTIF
SH-2026-019822,Ontime,Infull,OTIF
SH-2026-019823,Ontime,Infull,OTIF
SH-2026-019824,Ontime,Infull,Not OTIF
SH-2026-019825,Ontime,Infull,OTIF
SH-2026-019826,Ontime,Infull,OTIF
SH-2026-019827,Ontime,Infull,OTIF
SH-2026-019828,Ontime,Infull,OTIF
SH-2026-019829,Ontime,Infull,OTIF
SH-2026-019830,Late,Infull,Not OTIF
SH-2026-019831,Late,Infull,Not OTIF
SH-2026-019832,Ontime,Infull,OTIF
SH-2026-019833,Late,Infull,Not OTIF
SH-2026-019834,Ontime,Infull,OTIF
SH-2026-019835,Ontime,Infull,OTIF
SH-2026-019836,Ontime,Infull,OTIF
SH-2026-019837,Ontime,Infull,OTIF
SH-2026-019838,Ontime,Infull,OTIF
SH-2026-019839,Ontime,Infull,OTIF
SH-2026-019840,Ontime,Infull,OTIF
SH-2026-019841,Ontime,Infull,OTIF
SH-2026-019842,Ontime,Infull,OTIF
SH-2026-019843,Ontime,Infull,OTIF
SH-2026-019844,Ontime,Infull,OTIF
SH-2026-019845,Ontime,Infull,OTIF
SH-2026-019846,Ontime,Infull,OTIF
SH-2026-019847,Ontime,Infull,OTIF
SH-2026-019848,Ontime,Infull,OTIF
SH-2026-019849,Ontime,Infull,OTIF
SH-2026-019850,Ontime,Infull,OTIF
SH-2026-019851,Ontime,Infull,OTIF
SH-2026-019852,Ontime,Infull,OTIF
SH-2026-019853,Ontime,Infull,OTIF
SH-2026-019854,Ontime,Infull,OTIF
SH-2026-019855,Ontime,Infull,OTIF
SH-2026-019856,Ontime,Infull,OTIF
SH-2026-019857,Ontime,Infull,OTIF
SH-2026-019858,Ontime,Infull,OTIF
SH-2026-019859,Ontime,Infull,OTIF
SH-2026-019860,Ontime,Infull,OTIF
SH-2026-019861,Ontime,Infull,OTIF
SH-2026-019862,Ontime,Infull,OTIF
SH-2026-019863,Ontime,Infull,OTIF
SH-2026-019864,Ontime,Infull,OTIF
SH-2026-019865,Ontime,Infull,OTIF
SH-2026-019866,Ontime,Infull,OTIF
SH-2026-019867,Ontime,Infull,OTIF
SH-2026-019868,Ontime,Infull,OTIF
SH-2026-019869,Ontime,Infull,OTIF
SH-2026-019870,Ontime,Infull,OTIF
SH-2026-019871,Ontime,Infull,OTIF
SH-2026-019872,Ontime,Infull,OTIF
SH-2026-019873,Ontime,Infull,OTIF
SH-2026-019874,Ontime,Infull,OTIF
SH-2026-019875,Ontime,Infull,OTIF
SH-2026-019876,Ontime,Infull,OTIF
SH-2026-019877,Ontime,Infull,OTIF
SH-2026-019878,Ontime,Infull,OTIF
SH-2026-019879,Ontime,Infull,OTIF
SH-2026-019880,Ontime,Infull,OTIF
SH-2026-019881,Ontime,Infull,OTIF
SH-2026-019882,Ontime,Infull,OTIF
SH-2026-019883,Ontime,Infull,OTIF
SH-2026-019884,Ontime,Infull,OTIF
SH-2026-019885,Ontime,Infull,OTIF
SH-2026-019886,Ontime,Infull,OTIF
SH-2026-019887,Ontime,Infull,OTIF
SH-2026-019888,Ontime,Infull,OTIF
SH-2026-019889,Ontime,Infull,OTIF
SH-2026-019890,Ontime,Infull,OTIF
SH-2026-019891,Ontime,Infull,OTIF
SH-2026-019892,Ontime,Infull,OTIF
SH-2026-019893,Ontime,Infull,OTIF
SH-2026-019894,Ontime,Infull,OTIF
SH-2026-019895,Ontime,Infull,OTIF
SH-2026-019896,Ontime,Infull,OTIF
SH-2026-019897,Ontime,Infull,OTIF
SH-2026-019898,Ontime,Infull,OTIF
SH-2026-019899,Ontime,Infull,OTIF
SH-2026-019900,Ontime,Infull,OTIF
SH-2026-019901,Ontime,Infull,OTIF
SH-2026-019902,Ontime,Infull,OTIF
SH-2026-019903,Ontime,Infull,OTIF
SH-2026-019904,Ontime,Infull,OTIF
SH-2026-019905,Ontime,Infull,OTIF
SH-2026-019906,Ontime,Infull,OTIF
SH-2026-019907,Ontime,Infull,OTIF
SH-2026-019908,Ontime,Infull,OTIF
SH-2026-019909,Ontime,Infull,OTIF
SH-2026-019910,Ontime,Infull,OTIF
SH-2026-019911,Ontime,Infull,OTIF
SH-2026-019912,Ontime,Infull,OTIF
SH-2026-019913,Ontime,Infull,OTIF
SH-2026-019914,Ontime,Infull,OTIF
SH-2026-019915,Ontime,Infull,OTIF
SH-2026-019916,Ontime,Infull,OTIF
SH-2026-019917,Ontime,Infull,OTIF
SH-2026-019918,Ontime,Infull,OTIF
SH-2026-019919,Ontime,Infull,OTIF
SH-2026-019920,Late,Infull,Not OTIF
SH-2026-019921,Ontime,Infull,OTIF
SH-2026-019922,Ontime,Infull,OTIF
SH-2026-019923,Ontime,Infull,OTIF
SH-2026-019924,Ontime,Infull,OTIF
SH-2026-019925,Ontime,Infull,OTIF
SH-2026-019926,Ontime,Infull,OTIF
SH-2026-019927,Ontime,Infull,OTIF
SH-2026-019928,Ontime,Infull,OTIF
SH-2026-019929,Ontime,Infull,OTIF
SH-2026-019930,Ontime,Infull,OTIF
SH-2026-019931,Ontime,Infull,OTIF
SH-2026-019932,Ontime,Infull,OTIF
SH-2026-019933,Ontime,Infull,OTIF
SH-2026-019934,Ontime,Infull,OTIF
SH-2026-019935,Ontime,Infull,OTIF
SH-2026-019936,Ontime,Infull,OTIF
SH-2026-019937,Ontime,Infull,OTIF
SH-2026-019938,Ontime,Infull,OTIF
SH-2026-019939,Ontime,Infull,OTIF
SH-2026-019940,Ontime,Infull,OTIF
SH-2026-019941,Ontime,Infull,OTIF
SH-2026-019942,Ontime,Infull,OTIF
SH-2026-019943,Ontime,Infull,OTIF
SH-2026-019944,Ontime,Infull,OTIF
SH-2026-019945,Ontime,Infull,OTIF
SH-2026-019946,Ontime,Infull,OTIF
SH-2026-019947,Ontime,Infull,OTIF
SH-2026-019948,Ontime,Infull,OTIF
SH-2026-019949,Ontime,Short,Not OTIF
SH-2026-019950,Ontime,Infull,OTIF
SH-2026-019951,Ontime,Infull,OTIF
SH-2026-019952,Ontime,Infull,OTIF
SH-2026-019953,Ontime,Short,Not OTIF
SH-2026-019954,Ontime,Infull,OTIF
SH-2026-019955,Ontime,Infull,OTIF
SH-2026-019956,Late,Short,Not OTIF
SH-2026-019957,Ontime,Infull,OTIF
SH-2026-019958,Ontime,Infull,OTIF
SH-2026-019959,Ontime,Infull,OTIF
SH-2026-019960,Ontime,Infull,OTIF
SH-2026-019961,Ontime,Infull,OTIF
SH-2026-019962,Ontime,Infull,OTIF
SH-2026-019963,Ontime,Infull,OTIF
SH-2026-019964,Ontime,Infull,OTIF
SH-2026-019965,Late,Infull,Not OTIF
SH-2026-019966,Ontime,Infull,OTIF
SH-2026-019967,Ontime,Infull,OTIF
SH-2026-019968,Ontime,Infull,OTIF
SH-2026-019969,Ontime,Infull,OTIF
SH-2026-019970,Ontime,Infull,OTIF
SH-2026-019971,Ontime,Infull,OTIF
SH-2026-019972,Ontime,Infull,OTIF
SH-2026-019973,Ontime,Infull,OTIF
SH-2026-019974,Ontime,Infull,OTIF
SH-2026-019975,Ontime,Infull,OTIF
SH-2026-019976,Ontime,Infull,OTIF
SH-2026-019977,Ontime,Infull,OTIF
SH-2026-019978,Ontime,Infull,OTIF
SH-2026-019979,Ontime,Infull,OTIF
SH-2026-019980,Ontime,Infull,OTIF
SH-2026-019981,Ontime,Infull,OTIF
SH-2026-019982,Ontime,Infull,OTIF
SH-2026-019983,Ontime,Infull,OTIF
SH-2026-019984,Ontime,Infull,OTIF
SH-2026-019985,Ontime,Infull,OTIF
SH-2026-019986,Ontime,Infull,OTIF
SH-2026-019987,Late,Infull,Not OTIF
SH-2026-019988,Ontime,Infull,OTIF
SH-2026-019989,Ontime,Infull,OTIF
SH-2026-019990,Ontime,Infull,OTIF
SH-2026-019991,Ontime,Infull,OTIF
SH-2026-019992,Ontime,Infull,OTIF
SH-2026-019993,Ontime,Infull,OTIF
SH-2026-019994,Ontime,Infull,OTIF
SH-2026-019995,Ontime,Infull,OTIF
SH-2026-019996,Ontime,Infull,OTIF
SH-2026-019997,Ontime,Infull,OTIF
SH-2026-019998,Ontime,Infull,OTIF
SH-2026-019999,Ontime,Infull,OTIF
SH-2026-020000,Ontime,Infull,OTIF
SH-2026-020001,Ontime,Infull,OTIF
SH-2026-020002,Ontime,Infull,OTIF
SH-2026-020003,Ontime,Infull,OTIF
SH-2026-020004,Ontime,Infull,OTIF
SH-2026-020005,Ontime,Infull,OTIF
SH-2026-020006,Ontime,Infull,OTIF
SH-2026-020007,Late,Infull,Not OTIF
SH-2026-020008,Ontime,Infull,OTIF
SH-2026-020009,Ontime,Infull,OTIF
SH-2026-020010,Ontime,Infull,OTIF
SH-2026-020011,Ontime,Short,Not OTIF
SH-2026-020012,Ontime,Infull,OTIF
SH-2026-020013,Ontime,Infull,OTIF
SH-2026-020014,Ontime,Infull,OTIF
SH-2026-020015,Ontime,Infull,OTIF
SH-2026-020016,Ontime,Infull,OTIF
SH-2026-020017,Ontime,Infull,OTIF
SH-2026-020018,Ontime,Infull,OTIF
SH-2026-020019,Ontime,Infull,OTIF
SH-2026-020020,Ontime,Infull,OTIF
SH-2026-020021,Ontime,Infull,OTIF
SH-2026-020022,Ontime,Infull,OTIF
SH-2026-020023,Ontime,Infull,OTIF
SH-2026-020024,Ontime,Infull,OTIF
SH-2026-020025,Ontime,Infull,OTIF
SH-2026-020026,Ontime,Infull,OTIF
SH-2026-020027,Ontime,Infull,OTIF
SH-2026-020028,Ontime,Infull,OTIF
SH-2026-020029,Ontime,Infull,OTIF
SH-2026-020030,Ontime,Infull,OTIF
SH-2026-020031,Ontime,Infull,OTIF
SH-2026-020032,Ontime,Infull,OTIF
SH-2026-020033,Ontime,Infull,OTIF
SH-2026-020034,Ontime,Infull,OTIF
SH-2026-020035,Ontime,Infull,OTIF
SH-2026-020036,Ontime,Infull,OTIF
SH-2026-020037,Ontime,Infull,OTIF
SH-2026-020038,Ontime,Infull,OTIF
SH-2026-020039,Ontime,Infull,OTIF
SH-2026-020040,Ontime,Infull,OTIF
SH-2026-020041,Ontime,Infull,OTIF
SH-2026-020042,Ontime,Infull,OTIF
SH-2026-020043,Ontime,Infull,OTIF
SH-2026-020044,Ontime,Infull,OTIF
SH-2026-020045,Ontime,Infull,OTIF
SH-2026-020046,Ontime,Infull,OTIF
SH-2026-020047,Ontime,Infull,OTIF
SH-2026-020048,Ontime,Infull,OTIF
SH-2026-020049,Ontime,Infull,OTIF
SH-2026-020050,Ontime,Infull,OTIF
SH-2026-020051,Ontime,Infull,OTIF
SH-2026-020052,Ontime,Infull,OTIF
SH-2026-020053,Ontime,Infull,OTIF
SH-2026-020054,Ontime,Infull,OTIF
SH-2026-020055,Ontime,Infull,OTIF
SH-2026-020056,Ontime,Infull,OTIF
SH-2026-020057,Ontime,Infull,OTIF
SH-2026-020058,Ontime,Infull,OTIF
SH-2026-020059,Ontime,Infull,OTIF
SH-2026-020060,Ontime,Infull,OTIF
SH-2026-020061,Ontime,Short,Not OTIF
SH-2026-020062,Ontime,Infull,OTIF
SH-2026-020063,Ontime,Infull,OTIF
SH-2026-020064,Ontime,Infull,OTIF
SH-2026-020065,Ontime,Short,Not OTIF
SH-2026-020066,Ontime,Infull,OTIF
SH-2026-020067,Ontime,Infull,OTIF
SH-2026-020068,Ontime,Infull,OTIF
SH-2026-020069,Ontime,Infull,OTIF
